eventId,eventName,eventSec,id,matchId,matchPeriod,playerId,positions,subEventId,subEventName,tags,teamId
8,Pass,2.361131999999998,180454688,2575961,1H,351010,"[{'y': 48, 'x': 50}, {'y': 44, 'x': 35}]",85,Simple pass,[{'id': 1801}],3157
8,Pass,3.902779000000009,180454690,2575961,1H,286226,"[{'y': 44, 'x': 35}, {'y': 76, 'x': 37}]",85,Simple pass,[{'id': 1801}],3157
8,Pass,7.8320209999999975,180454691,2575961,1H,285109,"[{'y': 76, 'x': 37}, {'y': 64, 'x': 26}]",85,Simple pass,[{'id': 1801}],3157
8,Pass,11.468439999999987,180454692,2575961,1H,3526,"[{'y': 64, 'x': 26}, {'y': 28, 'x': 23}]",85,Simple pass,[{'id': 1801}],3157
8,Pass,14.212016000000006,180454693,2575961,1H,20459,"[{'y': 28, 'x': 23}, {'y': 11, 'x': 32}]",85,Simple pass,[{'id': 1801}],3157
8,Pass,16.145549000000017,180454694,2575961,1H,14922,"[{'y': 11, 'x': 32}, {'y': 33, 'x': 32}]",85,Simple pass,[{'id': 1801}],3157
8,Pass,20.296399000000008,180454696,2575961,1H,20459,"[{'y': 33, 'x': 32}, {'y': 63, 'x': 38}]",85,Simple pass,[{'id': 1801}],3157
8,Pass,22.03007500000001,180454697,2575961,1H,285109,"[{'y': 63, 'x': 38}, {'y': 77, 'x': 28}]",85,Simple pass,[{'id': 1801}],3157
8,Pass,24.82732199999998,180454698,2575961,1H,3526,"[{'y': 77, 'x': 28}, {'y': 47, 'x': 33}]",85,Simple pass,[{'id': 1801}],3157
8,Pass,29.502409,180454699,2575961,1H,20459,"[{'y': 47, 'x': 33}, {'y': 65, 'x': 61}]",85,Simple pass,[{'id': 1801}],3157
8,Pass,30.447615999999982,180454700,2575961,1H,11063,"[{'y': 65, 'x': 61}, {'y': 54, 'x': 55}]",85,Simple pass,[{'id': 1802}],3157
8,Pass,31.975869999999986,180454677,2575961,1H,11156,"[{'y': 46, 'x': 45}, {'y': 47, 'x': 42}]",85,Simple pass,[{'id': 1801}],3197
