eventId,eventName,eventSec,id,matchId,matchPeriod,playerId,positions,subEventId,subEventName,tags,teamId
8,Pass,4.095519000000024,203166423,2499827,1H,8471,"[{'y': 50, 'x': 50}, {'y': 40, 'x': 39}]",85,Simple pass,[{'id': 1801}],1628
8,Pass,6.001130999999987,203166424,2499827,1H,127537,"[{'y': 40, 'x': 39}, {'y': 13, 'x': 29}]",85,Simple pass,[{'id': 1801}],1628
8,Pass,7.535409000000016,203166425,2499827,1H,8221,"[{'y': 13, 'x': 29}, {'y': 46, 'x': 25}]",85,Simple pass,[{'id': 1801}],1628
8,Pass,9.899057000000028,203166426,2499827,1H,25430,"[{'y': 46, 'x': 25}, {'y': 88, 'x': 32}]",85,Simple pass,[{'id': 1801}],1628
8,Pass,13.051759000000004,203166427,2499827,1H,397168,"[{'y': 88, 'x': 32}, {'y': 81, 'x': 74}]",83,High pass,[{'id': 1802}],1628
7,Others on the ball,15.974757000000011,203166452,2499827,1H,48,"[{'y': 19, 'x': 26}, {'y': 0, 'x': 34}]",71,Clearance,[{'id': 1802}],1624
5,Interruption,20.883645,203166428,2499827,1H,0,"[{'y': 100, 'x': 66}, {'y': 100, 'x': 100}]",50,Ball out of the field,[],1628
3,Free Kick,28.32384300000001,203166429,2499827,1H,397168,"[{'y': 100, 'x': 67}, {'y': 88, 'x': 69}]",36,Throw in,[{'id': 1801}],1628
8,Pass,29.573549000000014,203166430,2499827,1H,7988,"[{'y': 88, 'x': 69}, {'y': 96, 'x': 67}]",85,Simple pass,[{'id': 1801}],1628
8,Pass,31.53641399999998,203166431,2499827,1H,397168,"[{'y': 96, 'x': 67}, {'y': 95, 'x': 71}]",85,Simple pass,[{'id': 1802}],1628
7,Others on the ball,32.01182799999998,203166456,2499827,1H,54,"[{'y': 5, 'x': 29}, {'y': 4, 'x': 24}]",72,Touch,[{'id': 1401}],1624
1,Duel,32.83924999999999,203166457,2499827,1H,8292,"[{'y': 4, 'x': 24}, {'y': 3, 'x': 14}]",12,Ground defending duel,"[{'id': 504}, {'id': 703}, {'id': 1801}]",1624
1,Duel,33.45751999999999,203166432,2499827,1H,235555,"[{'y': 96, 'x': 76}, {'y': 97, 'x': 86}]",11,Ground attacking duel,"[{'id': 503}, {'id': 701}, {'id': 1802}]",1628
7,Others on the ball,36.03831300000002,203166460,2499827,1H,8292,"[{'y': 3, 'x': 14}, {'y': 0, 'x': 31}]",71,Clearance,[{'id': 1802}],1624
5,Interruption,40.767537000000004,203166433,2499827,1H,0,"[{'y': 100, 'x': 69}, {'y': 100, 'x': 100}]",50,Ball out of the field,[],1628
3,Free Kick,44.62799100000001,203166434,2499827,1H,397168,"[{'y': 100, 'x': 70}, {'y': 89, 'x': 96}]",36,Throw in,[{'id': 1801}],1628
