eventId,eventName,eventSec,id,matchId,matchPeriod,playerId,positions,subEventId,subEventName,tags,teamId
8,Pass,1.601308000000017,251620174,2500097,1H,25804,"[{'y': 50, 'x': 50}, {'y': 59, 'x': 32}]",85,Simple pass,[{'id': 1801}],1624
8,Pass,4.275582999999983,251620175,2500097,1H,36,"[{'y': 59, 'x': 32}, {'y': 24, 'x': 70}]",83,High pass,[{'id': 1801}],1624
1,Duel,7.284605999999997,251620067,2500097,1H,3928,"[{'y': 76, 'x': 30}, {'y': 95, 'x': 23}]",10,Air duel,"[{'id': 702}, {'id': 1801}]",1631
1,Duel,7.520836999999972,251620177,2500097,1H,8717,"[{'y': 24, 'x': 70}, {'y': 5, 'x': 77}]",10,Air duel,"[{'id': 702}, {'id': 1801}]",1624
8,Pass,12.189233000000002,251620068,2500097,1H,149019,"[{'y': 95, 'x': 23}, {'y': 49, 'x': 71}]",83,High pass,[{'id': 1802}],1631
8,Pass,15.504550999999992,251620180,2500097,1H,36,"[{'y': 51, 'x': 29}, {'y': 3, 'x': 12}]",82,Head pass,[{'id': 1801}],1624
8,Pass,21.19896799999998,251620181,2500097,1H,210044,"[{'y': 3, 'x': 12}, {'y': 2, 'x': 31}]",85,Simple pass,[{'id': 1801}],1624
8,Pass,22.861064,251620183,2500097,1H,8292,"[{'y': 2, 'x': 31}, {'y': 18, 'x': 26}]",85,Simple pass,[{'id': 1801}],1624
8,Pass,24.440173000000016,251620184,2500097,1H,61967,"[{'y': 18, 'x': 26}, {'y': 8, 'x': 11}]",85,Simple pass,[{'id': 1801}],1624
8,Pass,26.494456000000014,251620186,2500097,1H,210044,"[{'y': 8, 'x': 11}, {'y': 40, 'x': 5}]",85,Simple pass,[{'id': 1801}],1624
1,Duel,28.806185000000028,251620188,2500097,1H,25381,"[{'y': 40, 'x': 5}, {'y': 43, 'x': 6}]",11,Ground attacking duel,"[{'id': 703}, {'id': 1801}]",1624
1,Duel,28.806185000000028,251622114,2500097,1H,0,"[{'y': 60, 'x': 95}, {'y': 57, 'x': 94}]",12,Ground defending duel,"[{'id': 701}, {'id': 1802}]",1631
8,Pass,30.438648999999998,251620190,2500097,1H,25381,"[{'y': 43, 'x': 6}, {'y': 76, 'x': 11}]",85,Simple pass,[{'id': 1801}],1624
8,Pass,33.41869600000001,251620191,2500097,1H,36,"[{'y': 76, 'x': 11}, {'y': 81, 'x': 22}]",85,Simple pass,[{'id': 1801}],1624
8,Pass,34.18165800000003,251620193,2500097,1H,25804,"[{'y': 81, 'x': 22}, {'y': 95, 'x': 24}]",85,Simple pass,[{'id': 1801}],1624
8,Pass,38.508061,251620192,2500097,1H,402884,"[{'y': 95, 'x': 24}, {'y': 97, 'x': 29}]",85,Simple pass,[{'id': 1802}],1624
7,Others on the ball,39.73293100000001,251620072,2500097,1H,14853,"[{'y': 3, 'x': 71}, {'y': 0, 'x': 71}]",72,Touch,[{'id': 1401}],1631
5,Interruption,43.68545399999999,251620073,2500097,1H,0,"[{'y': 0, 'x': 71}, {'y': 100, 'x': 100}]",50,Ball out of the field,[],1631
3,Free Kick,55.31681600000002,251620194,2500097,1H,402884,"[{'y': 100, 'x': 25}, {'y': 90, 'x': 45}]",36,Throw in,[{'id': 1801}],1624
8,Pass,57.515548000000024,251620196,2500097,1H,8717,"[{'y': 90, 'x': 45}, {'y': 92, 'x': 41}]",85,Simple pass,[{'id': 1801}],1624
1,Duel,58.817256999999984,251620074,2500097,1H,70403,"[{'y': 8, 'x': 59}, {'y': 9, 'x': 59}]",12,Ground defending duel,"[{'id': 701}, {'id': 1802}]",1631
1,Duel,59.18095499999998,251620197,2500097,1H,20441,"[{'y': 92, 'x': 41}, {'y': 91, 'x': 41}]",11,Ground attacking duel,"[{'id': 703}, {'id': 1801}]",1624
8,Pass,60.43966999999998,251620199,2500097,1H,8717,"[{'y': 91, 'x': 41}, {'y': 94, 'x': 32}]",85,Simple pass,[{'id': 1801}],1624
8,Pass,65.71193499999998,251620201,2500097,1H,402884,"[{'y': 94, 'x': 32}, {'y': 76, 'x': 29}]",85,Simple pass,[{'id': 1801}],1624
8,Pass,67.28865000000002,251620203,2500097,1H,61967,"[{'y': 76, 'x': 29}, {'y': 74, 'x': 13}]",85,Simple pass,[{'id': 1801}],1624
8,Pass,70.06343500000003,251620204,2500097,1H,36,"[{'y': 74, 'x': 13}, {'y': 48, 'x': 3}]",85,Simple pass,[{'id': 1801}],1624
8,Pass,72.78299099999998,251620205,2500097,1H,25381,"[{'y': 48, 'x': 3}, {'y': 11, 'x': 9}]",85,Simple pass,[{'id': 1801}],1624
8,Pass,75.58740999999998,251620207,2500097,1H,210044,"[{'y': 11, 'x': 9}, {'y': 9, 'x': 47}]",83,High pass,[{'id': 1801}],1624
1,Duel,78.30538200000001,251620208,2500097,1H,40765,"[{'y': 9, 'x': 47}, {'y': 11, 'x': 47}]",11,Ground attacking duel,"[{'id': 702}, {'id': 1801}]",1624
1,Duel,78.90968199999998,251620076,2500097,1H,149019,"[{'y': 91, 'x': 53}, {'y': 89, 'x': 53}]",12,Ground defending duel,"[{'id': 702}, {'id': 1801}]",1631
8,Pass,79.307727,251620210,2500097,1H,40765,"[{'y': 11, 'x': 47}, {'y': 23, 'x': 38}]",82,Head pass,[{'id': 1801}],1624
8,Pass,83.21163100000001,251620212,2500097,1H,25804,"[{'y': 23, 'x': 38}, {'y': 10, 'x': 68}]",85,Simple pass,[{'id': 1802}],1624
8,Pass,86.658117,251620077,2500097,1H,149019,"[{'y': 90, 'x': 32}, {'y': 61, 'x': 11}]",85,Simple pass,[{'id': 1801}],1631
8,Pass,89.390581,251620078,2500097,1H,93084,"[{'y': 61, 'x': 11}, {'y': 92, 'x': 59}]",84,Launch,[{'id': 1801}],1631
1,Duel,93.42244399999998,251620079,2500097,1H,26150,"[{'y': 92, 'x': 59}, {'y': 97, 'x': 28}]",10,Air duel,"[{'id': 701}, {'id': 1802}]",1631
1,Duel,93.71890000000002,251620214,2500097,1H,8292,"[{'y': 8, 'x': 41}, {'y': 3, 'x': 72}]",10,Air duel,"[{'id': 703}, {'id': 1801}]",1624
1,Duel,96.373336,251620215,2500097,1H,40765,"[{'y': 3, 'x': 72}, {'y': 0, 'x': 72}]",12,Ground defending duel,"[{'id': 702}, {'id': 1801}]",1624
1,Duel,96.39495,251620080,2500097,1H,149019,"[{'y': 97, 'x': 28}, {'y': 100, 'x': 28}]",11,Ground attacking duel,"[{'id': 702}, {'id': 1801}]",1631
5,Interruption,101.53404499999999,251620081,2500097,1H,0,"[{'y': 100, 'x': 26}, {'y': 100, 'x': 100}]",50,Ball out of the field,[],1631
3,Free Kick,107.46563200000003,251620082,2500097,1H,149019,"[{'y': 100, 'x': 28}, {'y': 97, 'x': 47}]",36,Throw in,[{'id': 1802}],1631
8,Pass,109.448647,251620225,2500097,1H,8292,"[{'y': 3, 'x': 53}, {'y': 7, 'x': 70}]",82,Head pass,[{'id': 1801}],1624
1,Duel,110.78204099999999,251620226,2500097,1H,8717,"[{'y': 7, 'x': 70}, {'y': 2, 'x': 68}]",10,Air duel,"[{'id': 701}, {'id': 1802}]",1624
1,Duel,111.06098200000002,251620083,2500097,1H,8488,"[{'y': 93, 'x': 30}, {'y': 98, 'x': 32}]",10,Air duel,"[{'id': 703}, {'id': 1801}]",1631
8,Pass,113.31088499999998,251620084,2500097,1H,149019,"[{'y': 98, 'x': 32}, {'y': 96, 'x': 41}]",82,Head pass,[{'id': 1802}],1631
8,Pass,114.39905700000003,251620227,2500097,1H,8292,"[{'y': 4, 'x': 59}, {'y': 13, 'x': 74}]",82,Head pass,[{'id': 1802}],1624
8,Pass,116.26541300000002,251620085,2500097,1H,8488,"[{'y': 87, 'x': 26}, {'y': 85, 'x': 30}]",82,Head pass,[{'id': 1801}],1631
8,Pass,117.83441299999998,251620086,2500097,1H,3928,"[{'y': 85, 'x': 30}, {'y': 66, 'x': 23}]",82,Head pass,[{'id': 1801}],1631
8,Pass,118.65650299999999,251620087,2500097,1H,8653,"[{'y': 66, 'x': 23}, {'y': 76, 'x': 30}]",82,Head pass,[{'id': 1801}],1631
8,Pass,120.39423299999999,251620088,2500097,1H,70403,"[{'y': 76, 'x': 30}, {'y': 75, 'x': 26}]",85,Simple pass,[{'id': 1801}],1631
1,Duel,122.416787,251620089,2500097,1H,26150,"[{'y': 75, 'x': 26}, {'y': 71, 'x': 25}]",11,Ground attacking duel,"[{'id': 702}, {'id': 1801}]",1631
1,Duel,122.416787,251622115,2500097,1H,0,"[{'y': 25, 'x': 74}, {'y': 29, 'x': 75}]",12,Ground defending duel,"[{'id': 702}, {'id': 1801}]",1624
8,Pass,123.91903100000002,251620090,2500097,1H,26150,"[{'y': 71, 'x': 25}, {'y': 25, 'x': 30}]",85,Simple pass,[{'id': 1801}],1631
7,Others on the ball,125.93363499999998,251620091,2500097,1H,14853,"[{'y': 25, 'x': 30}, {'y': 6, 'x': 42}]",72,Touch,[],1631
