eventId,eventName,eventSec,id,matchId,matchPeriod,playerId,positions,subEventId,subEventName,tags,teamId
8,Pass,1.841262,206838730,2499829,1H,9637,"[{'y': 50, 'x': 50}, {'y': 58, 'x': 37}]",85,Simple pass,[{'id': 1801}],1659
8,Pass,3.862449999999995,206838731,2499829,1H,8351,"[{'y': 58, 'x': 37}, {'y': 27, 'x': 35}]",85,Simple pass,[{'id': 1801}],1659
8,Pass,4.98783499999999,206838732,2499829,1H,9285,"[{'y': 27, 'x': 35}, {'y': 8, 'x': 41}]",85,Simple pass,[{'id': 1801}],1659
8,Pass,7.398653999999993,206838733,2499829,1H,9293,"[{'y': 8, 'x': 41}, {'y': 17, 'x': 61}]",85,Simple pass,[{'id': 1801}],1659
1,Duel,7.908164999999997,206838939,2499829,1H,55979,"[{'y': 83, 'x': 39}, {'y': 100, 'x': 42}]",13,Ground loose ball duel,"[{'id': 702}, {'id': 1801}]",1673
1,Duel,8.624905000000012,206838734,2499829,1H,9637,"[{'y': 17, 'x': 61}, {'y': 0, 'x': 58}]",13,Ground loose ball duel,"[{'id': 702}, {'id': 1801}]",1659
5,Interruption,13.786756999999994,206838735,2499829,1H,0,"[{'y': 0, 'x': 63}, {'y': 0, 'x': 0}]",50,Ball out of the field,[],1659
3,Free Kick,18.350078999999994,206838942,2499829,1H,282550,"[{'y': 100, 'x': 42}, {'y': 89, 'x': 41}]",36,Throw in,[{'id': 1801}],1673
8,Pass,19.831999999999994,206838943,2499829,1H,62389,"[{'y': 89, 'x': 41}, {'y': 95, 'x': 42}]",85,Simple pass,[{'id': 1801}],1673
8,Pass,20.458028000000013,206838944,2499829,1H,282550,"[{'y': 95, 'x': 42}, {'y': 81, 'x': 75}]",83,High pass,[{'id': 1802}],1673
8,Pass,22.938851,206838736,2499829,1H,134102,"[{'y': 19, 'x': 25}, {'y': 22, 'x': 42}]",82,Head pass,[{'id': 1802}],1659
8,Pass,23.944658000000004,206838945,2499829,1H,62389,"[{'y': 78, 'x': 58}, {'y': 75, 'x': 62}]",82,Head pass,"[{'id': 1401}, {'id': 1801}]",1673
7,Others on the ball,24.92028099999999,206838947,2499829,1H,9419,"[{'y': 75, 'x': 62}, {'y': 59, 'x': 67}]",72,Touch,[{'id': 1302}],1673
8,Pass,26.64497,206838737,2499829,1H,9277,"[{'y': 41, 'x': 33}, {'y': 23, 'x': 61}]",83,High pass,[{'id': 1801}],1659
1,Duel,27.766999,206838949,2499829,1H,55979,"[{'y': 77, 'x': 39}, {'y': 72, 'x': 39}]",12,Ground defending duel,"[{'id': 703}, {'id': 1801}]",1673
1,Duel,27.766999,206840777,2499829,1H,0,"[{'y': 23, 'x': 61}, {'y': 28, 'x': 61}]",11,Ground attacking duel,"[{'id': 701}, {'id': 1802}]",1659
8,Pass,28.584363999999994,206838951,2499829,1H,55979,"[{'y': 72, 'x': 39}, {'y': 70, 'x': 51}]",82,Head pass,[{'id': 1801}],1673
1,Duel,30.036022000000003,206838954,2499829,1H,62389,"[{'y': 70, 'x': 51}, {'y': 78, 'x': 49}]",10,Air duel,"[{'id': 703}, {'id': 1801}]",1673
1,Duel,30.301758000000007,206838738,2499829,1H,9283,"[{'y': 30, 'x': 49}, {'y': 22, 'x': 51}]",10,Air duel,"[{'id': 701}, {'id': 1802}]",1659
8,Pass,31.58880099999999,206838955,2499829,1H,62389,"[{'y': 78, 'x': 49}, {'y': 93, 'x': 61}]",82,Head pass,[{'id': 1801}],1673
1,Duel,32.89024599999999,206838956,2499829,1H,16122,"[{'y': 93, 'x': 61}, {'y': 82, 'x': 53}]",13,Ground loose ball duel,"[{'id': 701}, {'id': 1802}]",1673
1,Duel,32.89024599999999,206840778,2499829,1H,0,"[{'y': 7, 'x': 39}, {'y': 18, 'x': 47}]",13,Ground loose ball duel,"[{'id': 703}, {'id': 1801}]",1659
7,Others on the ball,33.852903999999995,206838739,2499829,1H,9285,"[{'y': 18, 'x': 47}, {'y': 0, 'x': 45}]",71,Clearance,[{'id': 1802}],1659
5,Interruption,38.02330900000001,206838740,2499829,1H,0,"[{'y': 0, 'x': 45}, {'y': 0, 'x': 0}]",50,Ball out of the field,[],1659
3,Free Kick,47.718108,206838957,2499829,1H,282550,"[{'y': 100, 'x': 58}, {'y': 93, 'x': 64}]",36,Throw in,[{'id': 1801}],1673
8,Pass,50.17536799999999,206838958,2499829,1H,16122,"[{'y': 93, 'x': 64}, {'y': 94, 'x': 67}]",85,Simple pass,[{'id': 1802}],1673
8,Pass,51.67696599999999,206838741,2499829,1H,9285,"[{'y': 6, 'x': 33}, {'y': 0, 'x': 49}]",82,Head pass,[{'id': 1802}],1659
5,Interruption,54.28832399999999,206838742,2499829,1H,0,"[{'y': 0, 'x': 49}, {'y': 0, 'x': 0}]",50,Ball out of the field,[],1659
3,Free Kick,60.54207099999999,206838959,2499829,1H,282550,"[{'y': 100, 'x': 57}, {'y': 91, 'x': 36}]",36,Throw in,[{'id': 1801}],1673
8,Pass,63.278649,206838961,2499829,1H,55979,"[{'y': 91, 'x': 36}, {'y': 41, 'x': 36}]",85,Simple pass,[{'id': 1801}],1673
8,Pass,66.96698900000001,206838962,2499829,1H,8761,"[{'y': 41, 'x': 36}, {'y': 54, 'x': 30}]",85,Simple pass,[{'id': 1801}],1673
8,Pass,70.25614999999999,206838963,2499829,1H,15823,"[{'y': 54, 'x': 30}, {'y': 92, 'x': 39}]",85,Simple pass,[{'id': 1801}],1673
