eventId,eventName,eventSec,id,matchId,matchPeriod,playerId,positions,subEventId,subEventName,tags,teamId
8,Pass,1.735366999999996,220882450,2499939,1H,25413,"[{'y': 49, 'x': 49}, {'y': 45, 'x': 28}]",85,Simple pass,[{'id': 1801}],1609
8,Pass,4.6884159999999895,220882451,2499939,1H,20612,"[{'y': 45, 'x': 28}, {'y': 16, 'x': 65}]",83,High pass,[{'id': 1802}],1609
8,Pass,7.467531000000008,220882582,2499939,1H,9279,"[{'y': 84, 'x': 35}, {'y': 76, 'x': 39}]",82,Head pass,[{'id': 1801}],1659
1,Duel,8.645106999999996,220882452,2499939,1H,49876,"[{'y': 24, 'x': 61}, {'y': 6, 'x': 59}]",10,Air duel,"[{'id': 703}, {'id': 1801}]",1609
1,Duel,9.185020000000009,220882585,2499939,1H,302518,"[{'y': 76, 'x': 39}, {'y': 94, 'x': 41}]",10,Air duel,"[{'id': 701}, {'id': 1802}]",1659
8,Pass,10.564846999999986,220882587,2499939,1H,8460,"[{'y': 94, 'x': 41}, {'y': 69, 'x': 65}]",83,High pass,[{'id': 1801}],1659
1,Duel,12.516721999999987,220882590,2499939,1H,11669,"[{'y': 69, 'x': 65}, {'y': 65, 'x': 67}]",10,Air duel,"[{'id': 701}, {'id': 1802}]",1659
1,Duel,12.972135000000009,220882453,2499939,1H,20612,"[{'y': 31, 'x': 35}, {'y': 35, 'x': 33}]",10,Air duel,"[{'id': 703}, {'id': 1801}]",1609
8,Pass,14.056537999999989,220882454,2499939,1H,7873,"[{'y': 35, 'x': 33}, {'y': 17, 'x': 29}]",85,Simple pass,[{'id': 1801}],1609
8,Pass,15.392759000000012,220882455,2499939,1H,370224,"[{'y': 17, 'x': 29}, {'y': 40, 'x': 2}]",85,Simple pass,[{'id': 1801}],1609
8,Pass,18.953799000000004,220882456,2499939,1H,7882,"[{'y': 40, 'x': 2}, {'y': 14, 'x': 44}]",84,Launch,[{'id': 1801}],1609
1,Duel,21.338063000000005,220882457,2499939,1H,7945,"[{'y': 14, 'x': 44}, {'y': 22, 'x': 62}]",10,Air duel,"[{'id': 701}, {'id': 1802}]",1609
1,Duel,21.891901999999988,220882596,2499939,1H,9279,"[{'y': 86, 'x': 56}, {'y': 78, 'x': 38}]",10,Air duel,"[{'id': 703}, {'id': 1801}]",1659
1,Duel,23.43253100000001,220882598,2499939,1H,9277,"[{'y': 78, 'x': 38}, {'y': 83, 'x': 43}]",10,Air duel,"[{'id': 703}, {'id': 1801}]",1659
