eventId,eventName,eventSec,id,matchId,matchPeriod,playerId,positions,subEventId,subEventName,tags,teamId
8,Pass,2.200539999999989,244950644,2565881,1H,225948,"[{'y': 49, 'x': 49}, {'y': 28, 'x': 34}]",85,Simple pass,[{'id': 1801}],701
8,Pass,2.7941079999999943,244950646,2565881,1H,3704,"[{'y': 28, 'x': 34}, {'y': 7, 'x': 35}]",85,Simple pass,[{'id': 1801}],701
8,Pass,4.652518999999984,244950647,2565881,1H,4780,"[{'y': 7, 'x': 35}, {'y': 2, 'x': 42}]",85,Simple pass,[{'id': 1801}],701
1,Duel,6.41260299999999,244950629,2565881,1H,3974,"[{'y': 98, 'x': 58}, {'y': 76, 'x': 63}]",12,Ground defending duel,"[{'id': 504}, {'id': 703}, {'id': 1801}]",698
1,Duel,6.597135999999978,244950648,2565881,1H,3843,"[{'y': 2, 'x': 42}, {'y': 24, 'x': 37}]",11,Ground attacking duel,"[{'id': 503}, {'id': 701}, {'id': 1802}]",701
8,Pass,8.04429399999998,244950630,2565881,1H,20406,"[{'y': 76, 'x': 63}, {'y': 79, 'x': 68}]",85,Simple pass,[{'id': 1802}],698
8,Pass,9.105052,244950650,2565881,1H,4180,"[{'y': 21, 'x': 32}, {'y': 26, 'x': 38}]",85,Simple pass,"[{'id': 1401}, {'id': 1801}]",701
8,Pass,12.067249000000004,244950651,2565881,1H,3704,"[{'y': 26, 'x': 38}, {'y': 51, 'x': 29}]",85,Simple pass,[{'id': 1801}],701
8,Pass,14.673880999999994,244950652,2565881,1H,70507,"[{'y': 51, 'x': 29}, {'y': 90, 'x': 30}]",85,Simple pass,[{'id': 1801}],701
1,Duel,18.10346099999998,244950631,2565881,1H,375771,"[{'y': 10, 'x': 70}, {'y': 1, 'x': 65}]",12,Ground defending duel,"[{'id': 502}, {'id': 701}, {'id': 1802}]",698
1,Duel,18.43775599999998,244950653,2565881,1H,4094,"[{'y': 90, 'x': 30}, {'y': 99, 'x': 35}]",11,Ground attacking duel,"[{'id': 501}, {'id': 703}, {'id': 1801}]",701
8,Pass,19.607348,244950655,2565881,1H,4094,"[{'y': 99, 'x': 35}, {'y': 96, 'x': 84}]",83,High pass,[{'id': 1801}],701
1,Duel,23.770122000000015,244950633,2565881,1H,5677,"[{'y': 4, 'x': 16}, {'y': 5, 'x': 18}]",12,Ground defending duel,"[{'id': 702}, {'id': 1801}]",698
1,Duel,24.009941000000026,244950658,2565881,1H,225948,"[{'y': 96, 'x': 84}, {'y': 95, 'x': 82}]",11,Ground attacking duel,"[{'id': 702}, {'id': 1801}]",701
8,Pass,25.451682000000005,244950663,2565881,1H,225948,"[{'y': 95, 'x': 82}, {'y': 70, 'x': 91}]",86,Smart pass,"[{'id': 901}, {'id': 1801}]",701
1,Duel,27.67559399999999,244950635,2565881,1H,3885,"[{'y': 30, 'x': 9}, {'y': 100, 'x': 100}]",12,Ground defending duel,"[{'id': 702}, {'id': 1801}]",698
1,Duel,27.766552999999988,244950664,2565881,1H,4014,"[{'y': 70, 'x': 91}, {'y': 0, 'x': 0}]",11,Ground attacking duel,"[{'id': 702}, {'id': 1801}]",701
5,Interruption,41.019514000000015,244950636,2565881,1H,0,"[{'y': 43, 'x': 3}, {'y': 100, 'x': 100}]",50,Ball out of the field,[],698
3,Free Kick,52.13527099999999,244950637,2565881,1H,3267,"[{'y': 100, 'x': 100}, {'y': 32, 'x': 65}]",34,Goal kick,[],698
1,Duel,55.179596000000004,244950666,2565881,1H,70507,"[{'y': 68, 'x': 35}, {'y': 57, 'x': 45}]",10,Air duel,"[{'id': 703}, {'id': 1801}]",701
1,Duel,55.179596000000004,244952676,2565881,1H,0,"[{'y': 32, 'x': 65}, {'y': 43, 'x': 55}]",10,Air duel,"[{'id': 701}, {'id': 1802}]",698
1,Duel,55.881550000000004,244950668,2565881,1H,3704,"[{'y': 57, 'x': 45}, {'y': 47, 'x': 43}]",13,Ground loose ball duel,"[{'id': 701}, {'id': 1802}]",701
1,Duel,55.881550000000004,244952677,2565881,1H,0,"[{'y': 43, 'x': 55}, {'y': 53, 'x': 57}]",13,Ground loose ball duel,"[{'id': 703}, {'id': 1801}]",698
8,Pass,56.24985800000002,244950638,2565881,1H,20406,"[{'y': 53, 'x': 57}, {'y': 12, 'x': 76}]",83,High pass,[{'id': 1801}],698
1,Duel,58.99601999999999,244950670,2565881,1H,4094,"[{'y': 88, 'x': 24}, {'y': 89, 'x': 23}]",13,Ground loose ball duel,"[{'id': 701}, {'id': 1802}]",701
1,Duel,58.99601999999999,244952678,2565881,1H,0,"[{'y': 12, 'x': 76}, {'y': 11, 'x': 77}]",13,Ground loose ball duel,"[{'id': 703}, {'id': 1801}]",698
7,Others on the ball,60.088877000000025,244950640,2565881,1H,4131,"[{'y': 11, 'x': 77}, {'y': 0, 'x': 75}]",72,Touch,[{'id': 1401}],698
5,Interruption,64.53969799999999,244950641,2565881,1H,0,"[{'y': 0, 'x': 75}, {'y': 100, 'x': 100}]",50,Ball out of the field,[],698
3,Free Kick,70.16229499999997,244950672,2565881,1H,4094,"[{'y': 100, 'x': 17}, {'y': 91, 'x': 36}]",36,Throw in,[{'id': 1801}],701
1,Duel,71.38818800000001,244950674,2565881,1H,3874,"[{'y': 91, 'x': 36}, {'y': 79, 'x': 38}]",13,Ground loose ball duel,"[{'id': 701}, {'id': 1802}]",701
1,Duel,71.38818800000001,244952679,2565881,1H,0,"[{'y': 9, 'x': 64}, {'y': 21, 'x': 62}]",13,Ground loose ball duel,"[{'id': 703}, {'id': 1801}]",698
