eventId,eventName,eventSec,id,matchId,matchPeriod,playerId,positions,subEventId,subEventName,tags,teamId
8,Pass,1.303181999999992,180019667,2516740,1H,16025,"[{'y': 50, 'x': 49}, {'y': 48, 'x': 30}]",85,Simple pass,[{'id': 1801}],2443
8,Pass,2.549172999999996,180019668,2516740,1H,272440,"[{'y': 48, 'x': 30}, {'y': 84, 'x': 33}]",85,Simple pass,[{'id': 1801}],2443
1,Duel,5.418984000000023,180019670,2516740,1H,223516,"[{'y': 84, 'x': 33}, {'y': 88, 'x': 37}]",11,Ground attacking duel,"[{'id': 703}, {'id': 1801}]",2443
1,Duel,6.5823970000000145,180019632,2516740,1H,15200,"[{'y': 16, 'x': 67}, {'y': 12, 'x': 63}]",12,Ground defending duel,"[{'id': 701}, {'id': 1802}]",2482
8,Pass,7.20766900000001,180019674,2516740,1H,223516,"[{'y': 88, 'x': 37}, {'y': 90, 'x': 43}]",85,Simple pass,[{'id': 1802}],2443
1,Duel,8.951333999999974,180019675,2516740,1H,65055,"[{'y': 90, 'x': 43}, {'y': 88, 'x': 38}]",12,Ground defending duel,"[{'id': 701}, {'id': 1802}]",2443
1,Duel,9.98927900000001,180019633,2516740,1H,263614,"[{'y': 10, 'x': 57}, {'y': 12, 'x': 62}]",11,Ground attacking duel,"[{'id': 703}, {'id': 1801}]",2482
2,Foul,10.915331999999978,180019677,2516740,1H,65055,"[{'y': 88, 'x': 38}, {'y': 90, 'x': 43}]",20,Foul,[],2443
3,Free Kick,19.124292000000025,180019634,2516740,1H,49997,"[{'y': 10, 'x': 62}, {'y': 36, 'x': 37}]",31,Free Kick,[{'id': 1801}],2482
8,Pass,22.876526000000013,180019635,2516740,1H,14842,"[{'y': 36, 'x': 37}, {'y': 14, 'x': 41}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,24.39882,180019636,2516740,1H,15719,"[{'y': 14, 'x': 41}, {'y': 32, 'x': 42}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,27.339054999999973,180019637,2516740,1H,14842,"[{'y': 32, 'x': 42}, {'y': 44, 'x': 53}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,29.514744000000007,180019638,2516740,1H,367621,"[{'y': 44, 'x': 53}, {'y': 46, 'x': 38}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,31.356863999999973,180019639,2516740,1H,14842,"[{'y': 46, 'x': 38}, {'y': 75, 'x': 35}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,33.579425000000015,180019640,2516740,1H,15012,"[{'y': 75, 'x': 35}, {'y': 94, 'x': 41}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,35.637857,180019641,2516740,1H,149389,"[{'y': 94, 'x': 41}, {'y': 84, 'x': 36}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,37.789259000000015,180019642,2516740,1H,15012,"[{'y': 84, 'x': 36}, {'y': 59, 'x': 36}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,39.878692,180019643,2516740,1H,14842,"[{'y': 59, 'x': 36}, {'y': 17, 'x': 54}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,43.43937199999999,180019644,2516740,1H,15719,"[{'y': 17, 'x': 54}, {'y': 20, 'x': 73}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,45.27992699999999,180019645,2516740,1H,263614,"[{'y': 20, 'x': 73}, {'y': 26, 'x': 56}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,47.842840000000024,180019646,2516740,1H,367621,"[{'y': 26, 'x': 56}, {'y': 49, 'x': 51}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,53.32172700000001,180019647,2516740,1H,14842,"[{'y': 49, 'x': 51}, {'y': 8, 'x': 64}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,58.40681799999999,180019648,2516740,1H,49997,"[{'y': 8, 'x': 64}, {'y': 32, 'x': 63}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,63.44393500000001,180019649,2516740,1H,367621,"[{'y': 32, 'x': 63}, {'y': 62, 'x': 67}]",85,Simple pass,[{'id': 1801}],2482
7,Others on the ball,65.24451900000003,180019650,2516740,1H,221333,"[{'y': 62, 'x': 67}, {'y': 71, 'x': 73}]",72,Touch,[],2482
1,Duel,65.39433100000002,180019683,2516740,1H,55990,"[{'y': 29, 'x': 27}, {'y': 24, 'x': 27}]",13,Ground loose ball duel,"[{'id': 703}, {'id': 1801}]",2443
