eventId,eventName,eventSec,id,matchId,matchPeriod,playerId,positions,subEventId,subEventName,tags,teamId
8,Pass,0.545871999999974,225765275,2516920,1H,15200,"[{'y': 50, 'x': 50}, {'y': 52, 'x': 38}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,4.285109999999975,225765276,2516920,1H,135561,"[{'y': 52, 'x': 38}, {'y': 32, 'x': 46}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,7.168758000000025,225765277,2516920,1H,367621,"[{'y': 32, 'x': 46}, {'y': 44, 'x': 25}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,8.798279999999977,225765278,2516920,1H,14842,"[{'y': 44, 'x': 25}, {'y': 25, 'x': 30}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,11.202748999999983,225765280,2516920,1H,15719,"[{'y': 25, 'x': 30}, {'y': 46, 'x': 30}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,13.298272999999995,225765281,2516920,1H,14842,"[{'y': 46, 'x': 30}, {'y': 76, 'x': 32}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,17.423044000000004,225765283,2516920,1H,134392,"[{'y': 76, 'x': 32}, {'y': 45, 'x': 27}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,19.934167000000002,225765284,2516920,1H,14842,"[{'y': 45, 'x': 27}, {'y': 33, 'x': 36}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,24.167429000000027,225765285,2516920,1H,15719,"[{'y': 33, 'x': 36}, {'y': 51, 'x': 39}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,27.18774400000001,225765287,2516920,1H,134392,"[{'y': 51, 'x': 39}, {'y': 16, 'x': 31}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,28.927558999999974,225765288,2516920,1H,15719,"[{'y': 16, 'x': 31}, {'y': 5, 'x': 39}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,30.968451000000016,225765289,2516920,1H,18982,"[{'y': 5, 'x': 39}, {'y': 15, 'x': 28}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,34.19378999999998,225765290,2516920,1H,15719,"[{'y': 15, 'x': 28}, {'y': 31, 'x': 14}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,38.402694,225765291,2516920,1H,14979,"[{'y': 31, 'x': 14}, {'y': 25, 'x': 26}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,40.50423799999999,225765292,2516920,1H,15719,"[{'y': 25, 'x': 26}, {'y': 78, 'x': 21}]",85,Simple pass,[{'id': 1801}],2482
7,Others on the ball,45.12062300000002,225765293,2516920,1H,134392,"[{'y': 78, 'x': 21}, {'y': 76, 'x': 35}]",72,Touch,[],2482
8,Pass,45.55225200000001,225765295,2516920,1H,134392,"[{'y': 76, 'x': 35}, {'y': 77, 'x': 39}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,47.33272599999998,225765296,2516920,1H,221333,"[{'y': 77, 'x': 39}, {'y': 83, 'x': 24}]",85,Simple pass,[{'id': 1801}],2482
7,Others on the ball,50.35997200000003,225765299,2516920,1H,134392,"[{'y': 83, 'x': 24}, {'y': 73, 'x': 29}]",72,Touch,[],2482
8,Pass,55.118403,225765300,2516920,1H,134392,"[{'y': 73, 'x': 29}, {'y': 81, 'x': 29}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,58.31928399999998,225765302,2516920,1H,14842,"[{'y': 81, 'x': 29}, {'y': 62, 'x': 18}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,62.68306100000001,225765303,2516920,1H,134392,"[{'y': 62, 'x': 18}, {'y': 17, 'x': 26}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,66.08440999999999,225765304,2516920,1H,15719,"[{'y': 17, 'x': 26}, {'y': 25, 'x': 33}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,67.106158,225765305,2516920,1H,367621,"[{'y': 25, 'x': 33}, {'y': 15, 'x': 29}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,70.42719599999998,225765307,2516920,1H,15719,"[{'y': 15, 'x': 29}, {'y': 7, 'x': 49}]",85,Simple pass,[{'id': 1801}],2482
1,Duel,72.12386299999997,225765308,2516920,1H,18982,"[{'y': 7, 'x': 49}, {'y': 18, 'x': 59}]",11,Ground attacking duel,"[{'id': 504}, {'id': 701}, {'id': 1802}]",2482
1,Duel,72.63930199999999,225765223,2516920,1H,32959,"[{'y': 93, 'x': 51}, {'y': 82, 'x': 41}]",12,Ground defending duel,"[{'id': 503}, {'id': 703}, {'id': 1801}]",2457
8,Pass,74.19883399999998,225765224,2516920,1H,82518,"[{'y': 82, 'x': 41}, {'y': 98, 'x': 37}]",85,Simple pass,[{'id': 1801}],2457
8,Pass,76.61460499999998,225765225,2516920,1H,15141,"[{'y': 98, 'x': 37}, {'y': 65, 'x': 35}]",85,Simple pass,[{'id': 1801}],2457
8,Pass,78.65818000000002,225765226,2516920,1H,275121,"[{'y': 65, 'x': 35}, {'y': 70, 'x': 50}]",84,Launch,[{'id': 1801}],2457
1,Duel,80.49994600000002,225765312,2516920,1H,135561,"[{'y': 30, 'x': 50}, {'y': 25, 'x': 45}]",13,Ground loose ball duel,"[{'id': 702}, {'id': 1801}]",2482
1,Duel,81.46634799999998,225765227,2516920,1H,208652,"[{'y': 70, 'x': 50}, {'y': 75, 'x': 55}]",13,Ground loose ball duel,"[{'id': 702}, {'id': 1801}]",2457
1,Duel,82.66581300000001,225765313,2516920,1H,367621,"[{'y': 25, 'x': 45}, {'y': 37, 'x': 54}]",10,Air duel,"[{'id': 703}, {'id': 1801}]",2482
1,Duel,82.67785099999998,225765228,2516920,1H,208652,"[{'y': 75, 'x': 55}, {'y': 63, 'x': 46}]",10,Air duel,"[{'id': 701}, {'id': 1802}]",2457
8,Pass,83.79645699999998,225765314,2516920,1H,135561,"[{'y': 37, 'x': 54}, {'y': 34, 'x': 57}]",82,Head pass,[{'id': 1802}],2482
1,Duel,85.033189,225765315,2516920,1H,15200,"[{'y': 34, 'x': 57}, {'y': 28, 'x': 55}]",12,Ground defending duel,"[{'id': 503}, {'id': 703}, {'id': 1801}]",2482
1,Duel,85.74624899999998,225765229,2516920,1H,82518,"[{'y': 66, 'x': 43}, {'y': 72, 'x': 45}]",11,Ground attacking duel,"[{'id': 504}, {'id': 701}, {'id': 1802}]",2457
1,Duel,86.78525400000001,225765317,2516920,1H,367621,"[{'y': 28, 'x': 55}, {'y': 23, 'x': 52}]",11,Ground attacking duel,"[{'id': 1401}, {'id': 701}, {'id': 1802}]",2482
8,Pass,86.79080499999998,225765230,2516920,1H,82518,"[{'y': 77, 'x': 48}, {'y': 72, 'x': 45}]",85,Simple pass,[{'id': 1802}],2457
1,Duel,88.09955300000001,225765231,2516920,1H,82518,"[{'y': 72, 'x': 45}, {'y': 44, 'x': 34}]",12,Ground defending duel,"[{'id': 703}, {'id': 1801}]",2457
8,Pass,89.77901400000002,225765232,2516920,1H,275121,"[{'y': 44, 'x': 34}, {'y': 40, 'x': 31}]",85,Simple pass,[{'id': 1801}],2457
8,Pass,92.01068500000002,225765233,2516920,1H,15125,"[{'y': 40, 'x': 31}, {'y': 52, 'x': 10}]",85,Simple pass,[{'id': 1801}],2457
8,Pass,96.88255199999998,225765234,2516920,1H,15090,"[{'y': 52, 'x': 10}, {'y': 33, 'x': 24}]",85,Simple pass,[{'id': 1801}],2457
8,Pass,99.837988,225765235,2516920,1H,275121,"[{'y': 33, 'x': 24}, {'y': 21, 'x': 33}]",85,Simple pass,[{'id': 1801}],2457
8,Pass,105.43348700000001,225765236,2516920,1H,15125,"[{'y': 21, 'x': 33}, {'y': 18, 'x': 37}]",85,Simple pass,[{'id': 1801}],2457
8,Pass,111.64520399999998,225765237,2516920,1H,275121,"[{'y': 18, 'x': 37}, {'y': 17, 'x': 74}]",83,High pass,[{'id': 1801}],2457
8,Pass,114.62517600000001,225765238,2516920,1H,208652,"[{'y': 17, 'x': 74}, {'y': 8, 'x': 93}]",85,Simple pass,[{'id': 1802}],2457
6,Offside,117.947362,225765239,2516920,1H,7904,"[{'y': 8, 'x': 93}, {'y': 0, 'x': 0}]",,,[],2457
3,Free Kick,135.70034399999997,225766088,2516920,1H,0,"[{'y': 55, 'x': 12}, {'y': 71, 'x': 7}]",31,Free Kick,[{'id': 1801}],2482
8,Pass,137.209767,225765321,2516920,1H,14842,"[{'y': 71, 'x': 7}, {'y': 55, 'x': 6}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,139.040569,225765320,2516920,1H,14979,"[{'y': 55, 'x': 6}, {'y': 26, 'x': 24}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,144.470282,225765322,2516920,1H,15719,"[{'y': 26, 'x': 24}, {'y': 64, 'x': 25}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,146.614351,225765323,2516920,1H,134392,"[{'y': 64, 'x': 25}, {'y': 47, 'x': 7}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,149.01480800000002,225765324,2516920,1H,14979,"[{'y': 47, 'x': 7}, {'y': 11, 'x': 25}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,153.40508699999998,225765325,2516920,1H,15719,"[{'y': 11, 'x': 25}, {'y': 14, 'x': 37}]",85,Simple pass,[{'id': 1801}],2482
1,Duel,155.70687299999997,225765327,2516920,1H,18982,"[{'y': 14, 'x': 37}, {'y': 4, 'x': 36}]",11,Ground attacking duel,"[{'id': 703}, {'id': 1801}]",2482
1,Duel,156.09412500000002,225765240,2516920,1H,32959,"[{'y': 86, 'x': 63}, {'y': 96, 'x': 64}]",12,Ground defending duel,"[{'id': 1601}, {'id': 701}, {'id': 1802}]",2457
2,Foul,157.561865,225765241,2516920,1H,32959,"[{'y': 96, 'x': 64}, {'y': 86, 'x': 63}]",20,Foul,[],2457
3,Free Kick,164.03356200000002,225765330,2516920,1H,15719,"[{'y': 18, 'x': 31}, {'y': 4, 'x': 45}]",31,Free Kick,[{'id': 1801}],2482
8,Pass,165.950134,225765331,2516920,1H,18982,"[{'y': 4, 'x': 45}, {'y': 5, 'x': 62}]",85,Simple pass,[{'id': 1802}],2482
7,Others on the ball,167.49073099999998,225765242,2516920,1H,32959,"[{'y': 95, 'x': 38}, {'y': 0, 'x': 0}]",72,Touch,[{'id': 1401}],2457
5,Interruption,170.11643199999997,225765332,2516920,1H,0,"[{'y': 100, 'x': 100}, {'y': 100, 'x': 100}]",51,Whistle,[],2482
8,Pass,203.42690199999998,225765243,2516920,1H,82518,"[{'y': 84, 'x': 47}, {'y': 75, 'x': 58}]",85,Simple pass,[{'id': 1801}],2457
8,Pass,205.692053,225765244,2516920,1H,134399,"[{'y': 75, 'x': 58}, {'y': 62, 'x': 88}]",85,Simple pass,"[{'id': 1001}, {'id': 1802}]",2457
8,Pass,211.115278,225765335,2516920,1H,14979,"[{'y': 38, 'x': 12}, {'y': 13, 'x': 32}]",85,Simple pass,[{'id': 1801}],2482
8,Pass,215.64363400000002,225765337,2516920,1H,15719,"[{'y': 13, 'x': 32}, {'y': 39, 'x': 68}]",83,High pass,[{'id': 1801}],2482
1,Duel,217.67139099999997,225765338,2516920,1H,221333,"[{'y': 39, 'x': 68}, {'y': 22, 'x': 66}]",10,Air duel,"[{'id': 701}, {'id': 1802}]",2482
1,Duel,217.87968999999998,225765245,2516920,1H,275121,"[{'y': 61, 'x': 32}, {'y': 78, 'x': 34}]",10,Air duel,"[{'id': 703}, {'id': 1801}]",2457
