eventId,eventName,eventSec,id,matchId,matchPeriod,playerId,positions,subEventId,subEventName,tags,teamId
8,Pass,0.7601960000000071,260714301,2057982,1H,340386,"[{'y': 49, 'x': 50}, {'y': 42, 'x': 38}]",85,Simple pass,[{'id': 1801}],6380
8,Pass,2.635825000000011,260714302,2057982,1H,40756,"[{'y': 42, 'x': 38}, {'y': 65, 'x': 42}]",85,Simple pass,[{'id': 1801}],6380
8,Pass,2.833282999999994,260714303,2057982,1H,40550,"[{'y': 65, 'x': 42}, {'y': 35, 'x': 29}]",85,Simple pass,[{'id': 1801}],6380
8,Pass,4.5598529999999755,260714304,2057982,1H,3431,"[{'y': 35, 'x': 29}, {'y': 32, 'x': 38}]",85,Simple pass,[{'id': 1801}],6380
8,Pass,6.758692999999994,260714305,2057982,1H,3802,"[{'y': 32, 'x': 38}, {'y': 31, 'x': 29}]",85,Simple pass,[{'id': 1801}],6380
8,Pass,8.854258000000016,260714306,2057982,1H,3431,"[{'y': 31, 'x': 29}, {'y': 7, 'x': 41}]",85,Simple pass,[{'id': 1801}],6380
8,Pass,10.927890999999988,260714308,2057982,1H,3310,"[{'y': 7, 'x': 41}, {'y': 12, 'x': 35}]",85,Simple pass,[{'id': 1802}],6380
7,Others on the ball,11.103416999999979,260714515,2057982,1H,383,"[{'y': 88, 'x': 65}, {'y': 100, 'x': 66}]",72,Touch,[{'id': 1401}],17322
3,Free Kick,19.270996000000025,260714310,2057982,1H,3310,"[{'y': 0, 'x': 41}, {'y': 12, 'x': 62}]",36,Throw in,[{'id': 1802}],6380
8,Pass,21.033176000000026,260714552,2057982,1H,424241,"[{'y': 88, 'x': 38}, {'y': 72, 'x': 64}]",82,Head pass,"[{'id': 1401}, {'id': 1801}]",17322
1,Duel,23.158357000000024,260714311,2057982,1H,40756,"[{'y': 28, 'x': 36}, {'y': 10, 'x': 22}]",10,Air duel,"[{'id': 701}, {'id': 1802}]",6380
