eventId,eventName,eventSec,id,matchId,matchPeriod,playerId,positions,subEventId,subEventName,tags,teamId
8,Pass,1.023273000000017,260151741,2057981,1H,49872,"[{'y': 50, 'x': 51}, {'y': 66, 'x': 29}]",85,Simple pass,[{'id': 1801}],6697
8,Pass,2.71359799999999,259873542,2057981,1H,50102,"[{'y': 66, 'x': 29}, {'y': 19, 'x': 76}]",83,High pass,[{'id': 1801}],6697
7,Others on the ball,5.577733000000023,259873543,2057981,1H,20766,"[{'y': 19, 'x': 76}, {'y': 0, 'x': 86}]",72,Touch,[{'id': 1302}],6697
3,Free Kick,18.11699299999998,259873545,2057981,1H,7891,"[{'y': 100, 'x': 14}, {'y': 86, 'x': 34}]",36,Throw in,[{'id': 1801}],17322
1,Duel,19.96355699999998,259873547,2057981,1H,20938,"[{'y': 14, 'x': 66}, {'y': 15, 'x': 56}]",10,Air duel,"[{'id': 701}, {'id': 1802}]",6697
1,Duel,20.05003499999998,259873546,2057981,1H,128214,"[{'y': 86, 'x': 34}, {'y': 85, 'x': 44}]",10,Air duel,"[{'id': 703}, {'id': 1801}]",17322
1,Duel,20.493483000000026,259873549,2057981,1H,297957,"[{'y': 15, 'x': 56}, {'y': 19, 'x': 57}]",13,Ground loose ball duel,"[{'id': 703}, {'id': 1801}]",6697
1,Duel,21.107529,259873548,2057981,1H,383,"[{'y': 85, 'x': 44}, {'y': 81, 'x': 43}]",13,Ground loose ball duel,"[{'id': 701}, {'id': 1802}]",17322
8,Pass,22.274626000000012,259873550,2057981,1H,297957,"[{'y': 19, 'x': 57}, {'y': 35, 'x': 73}]",83,High pass,[{'id': 1801}],6697
8,Pass,23.12219700000003,259873551,2057981,1H,20766,"[{'y': 35, 'x': 73}, {'y': 90, 'x': 64}]",85,Simple pass,[{'id': 1802}],6697
7,Others on the ball,27.449756999999977,259873553,2057981,1H,8306,"[{'y': 10, 'x': 36}, {'y': 11, 'x': 68}]",70,Acceleration,[{'id': 1801}],17322
8,Pass,31.188912000000016,259873554,2057981,1H,8306,"[{'y': 11, 'x': 68}, {'y': 17, 'x': 73}]",85,Simple pass,[{'id': 1801}],17322
8,Pass,32.816738999999984,259873556,2057981,1H,128214,"[{'y': 17, 'x': 73}, {'y': 2, 'x': 80}]",85,Simple pass,[{'id': 1801}],17322
8,Pass,35.03603500000003,259873561,2057981,1H,127796,"[{'y': 2, 'x': 80}, {'y': 5, 'x': 67}]",85,Simple pass,[{'id': 1801}],17322
8,Pass,36.481948999999986,259873564,2057981,1H,8306,"[{'y': 5, 'x': 67}, {'y': 9, 'x': 70}]",85,Simple pass,[{'id': 1801}],17322
8,Pass,39.47256399999998,259873565,2057981,1H,127796,"[{'y': 9, 'x': 70}, {'y': 10, 'x': 67}]",85,Simple pass,[{'id': 1801}],17322
8,Pass,41.472785999999985,259873566,2057981,1H,70122,"[{'y': 10, 'x': 67}, {'y': 90, 'x': 68}]",83,High pass,[{'id': 1801}],17322
8,Pass,46.79228499999999,259873567,2057981,1H,7891,"[{'y': 90, 'x': 68}, {'y': 86, 'x': 80}]",85,Simple pass,[{'id': 1801}],17322
1,Duel,48.165998,259873563,2057981,1H,14922,"[{'y': 14, 'x': 20}, {'y': 7, 'x': 18}]",12,Ground defending duel,"[{'id': 701}, {'id': 1802}]",6697
1,Duel,48.70091100000002,259873568,2057981,1H,383,"[{'y': 86, 'x': 80}, {'y': 93, 'x': 82}]",11,Ground attacking duel,"[{'id': 703}, {'id': 1801}]",17322
8,Pass,53.02228400000001,259873571,2057981,1H,383,"[{'y': 93, 'x': 82}, {'y': 95, 'x': 79}]",85,Simple pass,[{'id': 1802}],17322
8,Pass,57.47751899999997,259873570,2057981,1H,49997,"[{'y': 5, 'x': 21}, {'y': 16, 'x': 24}]",85,Simple pass,[{'id': 1801}],6697
8,Pass,58.966071,259873572,2057981,1H,21169,"[{'y': 16, 'x': 24}, {'y': 8, 'x': 19}]",85,Simple pass,[{'id': 1801}],6697
8,Pass,60.02610199999998,259873573,2057981,1H,14922,"[{'y': 8, 'x': 19}, {'y': 69, 'x': 35}]",83,High pass,[{'id': 1802}],6697
1,Duel,65.03494899999998,259873576,2057981,1H,8306,"[{'y': 31, 'x': 65}, {'y': 34, 'x': 64}]",11,Ground attacking duel,"[{'id': 703}, {'id': 1801}]",17322
1,Duel,66.207043,259873574,2057981,1H,49872,"[{'y': 69, 'x': 35}, {'y': 66, 'x': 36}]",12,Ground defending duel,"[{'id': 701}, {'id': 1802}]",6697
