eventId,eventName,eventSec,id,matchId,matchPeriod,playerId,positions,subEventId,subEventName,tags,teamId
8,Pass,1.8035429999999901,228677346,2500941,1H,256480,"[{'y': 49, 'x': 50}, {'y': 49, 'x': 44}]",85,Simple pass,[{'id': 1801}],19830
8,Pass,2.64127400000001,228677347,2500941,1H,70093,"[{'y': 49, 'x': 44}, {'y': 69, 'x': 36}]",85,Simple pass,[{'id': 1801}],19830
8,Pass,3.733555999999993,228677348,2500941,1H,263802,"[{'y': 69, 'x': 36}, {'y': 66, 'x': 28}]",85,Simple pass,[{'id': 1801}],19830
8,Pass,5.897964000000002,228677349,2500941,1H,21097,"[{'y': 66, 'x': 28}, {'y': 37, 'x': 26}]",85,Simple pass,[{'id': 1801}],19830
8,Pass,8.290857999999986,228677350,2500941,1H,263766,"[{'y': 37, 'x': 26}, {'y': 12, 'x': 29}]",85,Simple pass,[{'id': 1801}],19830
8,Pass,10.510186000000004,228677351,2500941,1H,20677,"[{'y': 12, 'x': 29}, {'y': 35, 'x': 28}]",85,Simple pass,[{'id': 1801}],19830
8,Pass,12.111741999999992,228677352,2500941,1H,207143,"[{'y': 35, 'x': 28}, {'y': 93, 'x': 37}]",83,High pass,[{'id': 1801}],19830
8,Pass,15.91996499999999,228677353,2500941,1H,26196,"[{'y': 93, 'x': 37}, {'y': 85, 'x': 66}]",85,Simple pass,[{'id': 1801}],19830
8,Pass,20.481094000000013,228677356,2500941,1H,70093,"[{'y': 85, 'x': 66}, {'y': 95, 'x': 78}]",85,Simple pass,[{'id': 1801}],19830
1,Duel,23.327316999999994,228677359,2500941,1H,120717,"[{'y': 5, 'x': 22}, {'y': 9, 'x': 10}]",12,Ground defending duel,"[{'id': 502}, {'id': 701}, {'id': 1802}]",3804
1,Duel,23.718039000000005,231117771,2500941,1H,28922,"[{'y': 95, 'x': 78}, {'y': 91, 'x': 90}]",11,Ground attacking duel,"[{'id': 501}, {'id': 703}, {'id': 1801}]",19830
8,Pass,25.169569999999993,231117772,2500941,1H,28922,"[{'y': 91, 'x': 90}, {'y': 62, 'x': 91}]",80,Cross,"[{'id': 402}, {'id': 1802}]",19830
7,Others on the ball,25.610559999999992,228677360,2500941,1H,25524,"[{'y': 38, 'x': 9}, {'y': 17, 'x': 22}]",71,Clearance,"[{'id': 1401}, {'id': 1801}]",3804
7,Others on the ball,27.735625,228677361,2500941,1H,26100,"[{'y': 17, 'x': 22}, {'y': 7, 'x': 44}]",70,Acceleration,[{'id': 1801}],3804
8,Pass,33.14130399999999,228677363,2500941,1H,26100,"[{'y': 7, 'x': 44}, {'y': 41, 'x': 87}]",85,Simple pass,[{'id': 1802}],3804
8,Pass,40.280489999999986,228677364,2500941,1H,135747,"[{'y': 59, 'x': 13}, {'y': 88, 'x': 29}]",81,Hand pass,[{'id': 1801}],19830
8,Pass,42.746497000000005,228677365,2500941,1H,21097,"[{'y': 88, 'x': 29}, {'y': 97, 'x': 36}]",85,Simple pass,[{'id': 1801}],19830
8,Pass,45.135256999999996,228677366,2500941,1H,26196,"[{'y': 97, 'x': 36}, {'y': 97, 'x': 49}]",85,Simple pass,[{'id': 1801}],19830
1,Duel,46.51203000000001,228677372,2500941,1H,120717,"[{'y': 3, 'x': 51}, {'y': 4, 'x': 38}]",12,Ground defending duel,"[{'id': 501}, {'id': 701}, {'id': 1802}]",3804
1,Duel,46.89452,231117748,2500941,1H,28922,"[{'y': 97, 'x': 49}, {'y': 96, 'x': 62}]",11,Ground attacking duel,"[{'id': 502}, {'id': 703}, {'id': 1801}]",19830
8,Pass,60.24040099999999,228677368,2500941,1H,26196,"[{'y': 96, 'x': 62}, {'y': 86, 'x': 59}]",85,Simple pass,[{'id': 1801}],19830
